"Time","Slope"
81.3,0.279088683294995
81.4,0.277174365056152
81.5,0.278280156369637
81.6,0.28168594390101
81.7,0.276932928811765
81.8,0.277101649205742
81.9,0.275262962304258
82,0.278749095935465
82.1,0.276161699591472
82.2,0.281719437247734
82.3,0.276085535196334
82.4,0.277637402898668
82.5,0.279027700253232
82.6,0.273488560189858
82.7,0.276580264105216
82.8,0.276790014827556
82.9,0.273632122134504
83,0.279374713296401
83.1,0.282257792206029
83.2,0.277313117947688
83.3,0.283227622923508
83.4,0.277767743776608
83.5,0.276350285731935
83.6,0.276999049188202
83.7,0.274917860882216
83.8,0.276461462191327
83.9,0.28491885741723
84,0.282148923546921
84.1,0.27946179297813
84.2,0.279459895065744
84.3,0.277360781732795
84.4,0.278733356065318
84.5,0.278798624537861
84.6,0.282559004620535
84.7,0.278698055541028
84.8,0.285925442302281
84.9,0.286467759803323
85,0.286773437340842
85.1,0.27596607553301
85.2,0.278589560627277
85.3,0.280313847720511
85.4,0.281255618890048
85.5,0.279837858715078
85.6,0.282500152384738
85.7,0.27863246419308
85.8,0.286141298225356
85.9,0.28150406135445
86,0.284433459960534
86.1,0.280965818575477
86.2,0.281162156292546
86.3,0.28205131548797
86.4,0.282488566846106
86.5,0.281695089310228
86.6,0.282485119780666
86.7,0.276457143917871
86.8,0.278654202325074
86.9,0.284507782358648
87,0.285673778047019
87.1,0.284175866616747
87.2,0.289030138953191
87.3,0.281111655321559
87.4,0.290315391502906
87.5,0.289782837844609
87.6,0.282780604853416
87.7,0.281408803913391
87.8,0.280298480383565
87.9,0.282804512806233
88,0.282139795190561
88.1,0.28920133452351
88.2,0.284854303750331
88.3,0.280578949583487
88.4,0.282591746060853
88.5,0.279476504939239
88.6,0.279135473224889
88.7,0.284206633535438
88.8,0.28296358150013
88.9,0.284321148511142
89,0.280524777981722
89.1,0.278201608557709
89.2,0.275807828672113
89.3,0.275758058375951
89.4,0.281516216987108
89.5,0.276047369753125
89.6,0.274583660141117
89.7,0.276718116560265
89.8,0.277947239728046
89.9,0.278991094396626
90,0.281782229280284
90.1,0.279393089638518
90.2,0.273544140653806
90.3,0.281030785671388
90.4,0.278593197973826
90.5,0.276307168165074
90.6,0.279503205248043
90.7,0.270832019871418
90.8,0.274545946006905
90.9,0.276686977328448
91,0.274152861364552
91.1,0.281138524412557
91.2,0.277881854642371
91.3,0.272468307743645
91.4,0.273742936764513
91.5,0.276822515505026
91.6,0.277949141717841
91.7,0.273833987854294
91.8,0.277015351603463
91.9,0.278473177661753
92,0.273452830497963
92.1,0.278649844260485
92.2,0.279276336804819
92.3,0.278837905199335
92.4,0.277106586163535
92.5,0.278410589427715
92.6,0.285144984881265
92.7,0.273084775337432
92.8,0.277412203123599
92.9,0.276781349389727
93,0.274696954232981
93.1,0.277972106515881
93.2,0.283431281009716
93.3,0.277323890280493
93.4,0.278650803804062
93.5,0.277845685399738
93.6,0.283526239227281
93.7,0.285235763005404
93.8,0.274907717051724
93.9,0.277387796566933
94,0.280522266844716
94.1,0.278432027124741
94.2,0.282268398749962
94.3,0.27524081299883
94.4,0.280908449453535
94.5,0.276054684345526
94.6,0.280466615645535
94.7,0.27351435448673
94.8,0.28063996937568
94.9,0.281266586774191
95,0.28200573348319
95.1,0.283151426846538
95.2,0.281053786051041
95.3,0.271119864245379
95.4,0.278080696995733
95.5,0.28034999124123
95.6,0.28215476398825
95.7,0.277234080513297
95.8,0.282400397551316
95.9,0.279007296366589
96,0.280417698027974
96.1,0.279228689749457
96.2,0.284988243063144
96.3,0.279610351042099
96.4,0.277316683201227
96.5,0.28008239966927
96.6,0.284526845245914
96.7,0.282712115086726
96.8,0.277086335274247
96.9,0.280789696809243
97,0.282006760023986
97.1,0.284048307394503
97.2,0.27821411650256
97.3,0.277875946001679
97.4,0.276998443495675
97.5,0.274477183667592
97.6,0.28338238009233
97.7,0.284702328693559
97.8,0.279251506271016
97.9,0.286820831760793
98,0.283581197228217
98.1,0.279880402531098
98.2,0.278584765783426
98.3,0.280899454992483
98.4,0.278945211934545
98.5,0.278250290979738
98.6,0.284768093802401
98.7,0.282752807176863
98.8,0.281145976788119
98.9,0.280939569834613
99,0.27976121805527
99.1,0.284226721613335
99.2,0.28422767784757
99.3,0.284029432867572
99.4,0.288468781529551
99.5,0.280023515623422
99.6,0.277635722710844
99.7,0.276962157911964
99.8,0.279305045148216
99.9,0.286684183253031
100,0.282415968095187
100.1,0.27705492992678
100.2,0.2827431825038
100.3,0.287563985544844
100.4,0.283326310527047
100.5,0.277097963078218
100.6,0.280782573429569
100.7,0.279136555521003
100.8,0.282126130646965
100.9,0.282278028515501
101,0.281498328059902
101.1,0.282639959691039
101.2,0.284095465580845
101.3,0.289862318103368
101.4,0.284875361059628
101.5,0.281028932696973
101.6,0.291912179615612
101.7,0.282539683573777
101.8,0.277600824928468
101.9,0.2773057020961
102,0.287307909950316
102.1,0.275429265496511
102.2,0.282742445509563
102.3,0.278871000157709
102.4,0.279397913639519
102.5,0.2815271141026
102.6,0.279527578639303
102.7,0.281482753100172
102.8,0.279010136738588
102.9,0.276389603341013
103,0.279927317020408
103.1,0.283461107416028
103.2,0.285221649510291
103.3,0.281372216182026
103.4,0.283095777230825
103.5,0.27713854085325
103.6,0.279017816578639
103.7,0.279978480250119
103.8,0.28919134987774
103.9,0.280395590467571
104,0.277741708723495
104.1,0.277606113844153
104.2,0.281789353660083
104.3,0.283325938558297
104.4,0.278983514119477
104.5,0.27959552693829
104.6,0.279974430491329
104.7,0.284683902726614
104.8,0.275647982023597
104.9,0.282300626574206
105,0.276000494337931
105.1,0.278140166499851
105.2,0.279231270806592
105.3,0.276206407192439
105.4,0.283848569699841
105.5,0.277622738582015
105.6,0.275166375143602
105.7,0.276786530922919
105.8,0.273887885437801
105.9,0.278427312475828
106,0.272958354717411
106.1,0.283062369470074
106.2,0.285398617410058
106.3,0.281121644304152
106.4,0.28132145083179
106.5,0.28217073055165
106.6,0.278444941876596
106.7,0.28343597029026
106.8,0.281703431726493
106.9,0.282088236253947
107,0.284331483567853
107.1,0.281599872996063
107.2,0.282088151409069
107.3,0.281161187614743
107.4,0.286977749247396
107.5,0.278950011129767
107.6,0.278557675003674
107.7,0.281893162743086
107.8,0.274991601313038
107.9,0.279817080656873
108,0.277352880446289
108.1,0.276953570063231
108.2,0.282020524635015
108.3,0.28244479096267
108.4,0.276423987166008
108.5,0.27502062754978
108.6,0.273621424802092
108.7,0.277817948585982
108.8,0.272170490114993
108.9,0.27488139548329
109,0.27624700924033
109.1,0.273386168281239
109.2,0.278683023131202
109.3,0.276250682116011
109.4,0.266834846986918
109.5,0.278677357787385
109.6,0.27351129500203
109.7,0.275990857391504
109.8,0.274390638682016
109.9,0.272607867601789
110,0.277012713410144
110.1,0.274665711421901
110.2,0.272448196950404
110.3,0.274987959815815
110.4,0.2755958270428
110.5,0.273370115072444
110.6,0.27742216297813
110.7,0.276046717186595
110.8,0.278099747356314
110.9,0.270765977087663
111,0.275228720504522
111.1,0.274949511300604
111.2,0.27220208924382
111.3,0.275316034439357
111.4,0.281037234442132
111.5,0.275950143404745
111.6,0.276061594359088
111.7,0.274346730240056
111.8,0.275092607788227
111.9,0.277046996819536
112,0.278369547565136
112.1,0.279732157228747
112.2,0.273907139840265
112.3,0.279051835764521
112.4,0.277270468848768
112.5,0.271547031055326
112.6,0.272780279914744
112.7,0.276682191988739
112.8,0.275077509143588
112.9,0.271385469333353
113,0.27604142032724
113.1,0.276926807337571
113.2,0.280426067486022
113.3,0.280836896076113
113.4,0.27302892516595
113.5,0.275057812344132
113.6,0.280248932845117
113.7,0.279834826262723
113.8,0.278338036294583
113.9,0.276637842842073
114,0.277177215875917
114.1,0.278019395812516
114.2,0.275349647901644
114.3,0.278734468231285
114.4,0.274421896315853
114.5,0.278868678158747
114.6,0.273695456259879
114.7,0.281920394711034
114.8,0.278001288311849
114.9,0.278794081212194
115,0.269564290266292
115.1,0.2739718166903
115.2,0.280281443957387
115.3,0.277315294153494
115.4,0.280501620969885
115.5,0.271922856808982
115.6,0.274737311301205
115.7,0.277795883954355
115.8,0.275773006641018
115.9,0.272604803389473
116,0.274337417898682
116.1,0.275956338636419
116.2,0.273103984059649
116.3,0.271576779965477
116.4,0.271759690603308
116.5,0.279681850664698
116.6,0.272658263354715
116.7,0.272145023262497
116.8,0.277367087312356
116.9,0.272677114075831
117,0.277217156287188
117.1,0.276209273400107
117.2,0.274733550332775
117.3,0.273164571352923
117.4,0.27405077932015
117.5,0.275820330599553
117.6,0.271387818889611
117.7,0.27212436629065
117.8,0.270551916676869
117.9,0.270813129829076
118,0.278948964164781
118.1,0.272391175476068
118.2,0.274935664935488
118.3,0.272492257565376
118.4,0.275419768353523
